ProteinA,ProteinB,Label
protein743,protein2461,1
protein1627,protein904,1
protein351,protein2355,1
protein2602,protein303,1
protein2115,protein618,1
protein827,protein2723,1
protein2383,protein544,1
protein2709,protein2077,1
protein2432,protein2750,1
protein1306,protein1863,1
protein1375,protein1785,1
protein2787,protein2438,1
protein2753,protein1177,1
protein1460,protein1275,1
protein1027,protein827,1
protein710,protein2234,1
protein2631,protein1833,1
protein1857,protein1189,1
protein800,protein1785,1
protein2070,protein654,1
protein51,protein763,1
protein822,protein248,1
protein2268,protein659,1
protein2740,protein2061,1
protein1336,protein2452,1
protein1609,protein0,1
protein2728,protein336,1
protein438,protein710,1
protein1619,protein955,1
protein2080,protein362,1
protein748,protein2257,1
protein684,protein2663,1
protein46,protein2186,1
protein153,protein2370,1
protein1317,protein757,1
protein1783,protein1378,1
protein5,protein2044,1
protein322,protein336,1
protein2,protein1008,1
protein1432,protein412,1
protein1226,protein488,1
protein258,protein2085,1
protein2008,protein77,1
protein1900,protein928,1
protein2131,protein1211,1
protein1755,protein1672,1
protein674,protein563,1
protein1151,protein5,1
protein2211,protein614,1
protein129,protein1899,1
protein1852,protein290,1
protein290,protein1710,1
protein2021,protein920,1
protein923,protein2216,1
protein249,protein2820,1
protein27,protein1639,1
protein730,protein1362,1
protein685,protein1428,1
protein414,protein373,1
protein1710,protein451,1
protein2228,protein710,1
protein294,protein2436,1
protein1726,protein1441,1
protein2205,protein594,1
protein2436,protein1058,1
protein639,protein2071,1
protein2476,protein712,1
protein719,protein889,1
protein1791,protein158,1
protein492,protein513,1
protein2657,protein1019,1
protein2062,protein276,1
protein2809,protein864,1
protein2049,protein1851,1
protein0,protein1210,1
protein1988,protein710,1
protein2746,protein1262,1
protein290,protein2509,1
protein710,protein334,1
protein2251,protein914,1
protein1612,protein2606,1
protein2305,protein710,1
protein2122,protein1278,1
protein1849,protein1088,1
protein1560,protein1988,1
protein1186,protein791,1
protein1226,protein44,1
protein2280,protein2814,1
protein923,protein1903,1
protein1968,protein2113,1
protein1550,protein1880,1
protein511,protein157,1
protein1757,protein2599,1
protein44,protein1680,1
protein1582,protein1080,1
protein958,protein546,1
protein983,protein2461,1
protein1985,protein435,1
protein2631,protein1103,1
protein360,protein2631,1
protein467,protein865,1
protein2131,protein286,1
protein1611,protein1939,1
protein39,protein982,1
protein1632,protein124,1
protein1447,protein1756,1
protein24,protein1615,1
protein2343,protein19,1
protein2557,protein794,1
protein914,protein1851,1
protein2700,protein2064,1
protein1309,protein2071,1
protein2208,protein955,1
protein1437,protein526,1
protein64,protein928,1
protein1030,protein2094,1
protein1226,protein336,1
protein1020,protein2436,1
protein1728,protein2008,1
protein355,protein1000,1
protein192,protein2345,1
protein1623,protein1944,1
protein419,protein1704,1
protein2790,protein1761,1
protein1344,protein2436,1
protein2138,protein928,1
protein481,protein752,1
protein1637,protein928,1
protein876,protein144,1
protein2707,protein2228,1
protein2054,protein2691,1
protein1198,protein222,1
protein2331,protein1002,1
protein1817,protein945,1
protein1658,protein380,1
protein2451,protein2634,1
protein2042,protein1560,1
protein2343,protein2594,1
protein2279,protein2554,1
protein228,protein2655,1
protein1992,protein2594,1
protein2241,protein777,1
protein2832,protein155,1
protein1259,protein2117,1
protein387,protein1053,1
protein528,protein1006,1
protein127,protein776,1
protein1132,protein928,1
protein1655,protein1371,1
protein595,protein2675,1
protein1808,protein378,1
protein659,protein2812,1
protein1020,protein2560,1
protein2454,protein1648,1
protein2800,protein531,1
protein2173,protein1963,1
protein465,protein1416,1
protein2740,protein2517,1
protein2177,protein2355,1
protein2733,protein665,1
protein75,protein355,1
protein2603,protein140,1
protein1711,protein1299,1
protein2439,protein2463,1
protein833,protein831,1
protein2818,protein2707,1
protein1495,protein1298,1
protein1481,protein2600,1
protein2029,protein1244,1
protein1242,protein1892,1
protein802,protein2369,1
protein1972,protein453,1
protein2457,protein2371,1
protein2572,protein2228,1
protein1024,protein684,1
protein1750,protein2682,1
protein2533,protein1511,1
protein888,protein2258,1
protein15,protein776,1
protein1024,protein1157,1
protein1909,protein488,1
protein2751,protein575,1
protein242,protein1174,1
protein249,protein1233,1
protein39,protein2278,1
protein1960,protein1799,1
protein757,protein928,1
protein273,protein65,1
protein249,protein1460,1
protein928,protein2824,1
protein1064,protein2053,1
protein1900,protein2434,1
protein2740,protein2418,1
protein1768,protein451,1
protein1783,protein492,1
protein135,protein283,1
protein2470,protein674,1
protein1287,protein1710,1
protein1932,protein1338,1
protein822,protein1726,1
protein1177,protein1828,1
protein1488,protein196,1
protein609,protein2477,1
protein943,protein1815,1
protein790,protein896,1
protein460,protein1609,1
protein2599,protein2754,1
protein2346,protein1672,1
protein801,protein2030,1
protein928,protein430,1
protein2659,protein2079,1
protein2475,protein2631,1
protein308,protein2538,1
protein1383,protein534,1
protein64,protein2703,1
protein2816,protein2709,1
protein2216,protein803,1
protein19,protein2594,1
protein62,protein1074,1
protein2434,protein465,1
protein2594,protein2754,1
protein1709,protein1474,1
protein859,protein2018,1
protein2572,protein163,1
protein1371,protein234,1
protein1008,protein2735,1
protein2457,protein252,1
protein90,protein2754,1
protein1200,protein468,1
protein1008,protein710,1
protein1880,protein2773,1
protein1154,protein2006,1
protein1505,protein971,1
protein1679,protein2039,1
protein1481,protein318,1
protein891,protein1210,1
protein2574,protein1428,1
protein1988,protein1515,1
protein1008,protein2279,1
protein2071,protein710,1
protein1219,protein1266,1
protein1480,protein961,1
protein606,protein710,1
protein2707,protein39,1
protein134,protein276,1
protein2420,protein2075,1
protein2284,protein906,1
protein2006,protein2437,1
protein1649,protein650,1
protein674,protein2349,1
protein1874,protein2582,1
protein1632,protein2436,1
protein106,protein1754,1
protein862,protein523,1
protein509,protein678,1
protein174,protein430,1
protein2228,protein2714,1
protein276,protein2434,1
protein1895,protein1992,1
protein2272,protein2368,1
protein1900,protein2378,1
protein2004,protein2551,1
protein685,protein2541,1
protein1791,protein851,1
protein144,protein2728,1
protein1321,protein222,1
protein2319,protein2790,1
protein2053,protein2110,1
protein2659,protein400,1
protein348,protein2604,1
protein1200,protein2021,1
protein389,protein2016,1
protein1880,protein1639,1
protein816,protein1639,1
protein1634,protein923,1
protein1002,protein990,1
protein1584,protein864,1
protein2308,protein802,1
protein290,protein1900,1
protein1326,protein1610,1
protein2817,protein1913,1
protein1773,protein1002,1
protein653,protein2143,1
protein1000,protein2343,1
protein1705,protein1558,1
protein2436,protein961,1
protein1481,protein1298,1
protein247,protein33,1
protein1626,protein499,1
protein958,protein1370,1
protein1176,protein928,1
protein1753,protein650,1
protein2761,protein1711,1
protein1221,protein2370,1
protein1714,protein2208,1
protein2029,protein1722,1
protein1546,protein2754,1
protein1431,protein39,1
protein397,protein2587,1
protein2228,protein1319,1
protein1790,protein1579,1
protein1509,protein1422,1
protein1089,protein2521,1
protein451,protein1200,1
protein653,protein1157,1
protein710,protein1326,1
protein998,protein1658,1
protein776,protein1780,1
protein1992,protein206,1
protein2592,protein1964,1
protein1810,protein1827,1
protein1130,protein2780,1
protein2654,protein2461,1
protein194,protein2828,1
protein535,protein573,1
protein290,protein650,1
protein254,protein2754,1
protein1323,protein93,1
protein177,protein290,1
protein1323,protein1960,1
protein2394,protein473,1
protein1633,protein1465,1
protein294,protein41,1
protein928,protein776,1
protein960,protein2740,1
protein2810,protein1006,1
protein2053,protein1821,1
protein757,protein428,1
protein888,protein1628,1
protein2707,protein2469,1
protein859,protein2528,1
protein2753,protein2436,1
protein804,protein1550,1
protein2204,protein710,1
protein1326,protein2625,1
protein19,protein1678,1
protein1781,protein2631,1
protein2811,protein851,1
protein411,protein1632,1
protein1048,protein1652,1
protein2567,protein1266,1
protein227,protein572,1
protein2071,protein1756,1
protein1226,protein2370,1
protein2593,protein2594,1
protein2673,protein403,1
protein1157,protein1917,1
protein470,protein1791,1
protein1633,protein1376,1
protein2006,protein2356,1
protein1157,protein1845,1
protein1008,protein685,1
protein2122,protein489,1
protein2188,protein1846,1
protein2268,protein2356,1
protein1883,protein1358,1
protein276,protein2326,1
protein2436,protein1895,1
protein1988,protein1912,1
protein730,protein440,1
protein1206,protein464,1
protein535,protein1048,1
protein1633,protein687,1
protein685,protein290,1
protein61,protein2216,1
protein2430,protein355,1
protein362,protein2077,1
protein835,protein945,1
protein2070,protein2558,1
protein851,protein1113,1
protein1954,protein1824,1
protein1275,protein418,1
protein2232,protein1048,1
protein2105,protein800,1
protein653,protein1705,1
protein2735,protein901,1
protein2152,protein2166,1
protein2629,protein200,1
protein803,protein1383,1
protein2025,protein1556,1
protein694,protein777,1
protein439,protein20,1
protein1216,protein2741,1
protein1481,protein289,1
protein2775,protein1223,1
protein1002,protein863,1
protein2754,protein1639,1
protein2436,protein2153,1
protein1157,protein1002,1
protein360,protein1683,1
protein1885,protein2817,1
protein1244,protein535,1
protein1722,protein617,1
protein884,protein1332,1
protein1988,protein1002,1
protein1846,protein1922,1
protein249,protein112,1
protein2239,protein1741,1
protein2707,protein1200,1
protein414,protein2177,1
protein2202,protein893,1
protein2436,protein928,1
protein2243,protein2004,1
protein2790,protein2230,1
protein1452,protein2202,1
protein247,protein1880,1
protein2106,protein488,1
protein1719,protein1829,1
protein2356,protein1976,1
protein2606,protein2451,1
protein2439,protein2738,1
protein517,protein2822,1
protein1898,protein710,1
protein1020,protein914,1
protein2285,protein1174,1
protein2058,protein2121,1
protein1633,protein2336,1
protein2602,protein914,1
protein1048,protein418,1
protein985,protein2461,1
protein2417,protein2285,1
protein2243,protein986,1
protein725,protein2794,1
protein1348,protein2026,1
protein1571,protein396,1
protein285,protein358,1
protein2691,protein928,1
protein2565,protein1200,1
protein2426,protein914,1
protein1097,protein2277,1
protein1884,protein2631,1
protein2629,protein1960,1
protein2723,protein866,1
protein729,protein1892,1
protein488,protein19,1
protein1092,protein2537,1
protein1943,protein1897,1
protein1626,protein1851,1
protein1670,protein928,1
protein823,protein2619,1
protein1,protein1550,1
protein553,protein2103,1
protein1174,protein2631,1
protein865,protein1900,1
protein761,protein2819,1
protein44,protein710,1
protein729,protein2631,1
protein2096,protein1879,1
protein179,protein2790,1
protein1095,protein360,1
protein2507,protein752,1
protein2155,protein2262,1
protein1044,protein724,1
protein1210,protein2110,1
protein1705,protein650,1
protein888,protein2682,1
protein2631,protein2004,1
protein1548,protein2495,1
protein326,protein2594,1
protein127,protein309,1
protein1293,protein1880,1
protein1110,protein1170,1
protein931,protein395,1
protein2356,protein1609,1
protein467,protein650,1
protein817,protein1278,1
protein1041,protein2307,1
protein432,protein1024,1
protein2457,protein653,1
protein1779,protein1404,1
protein714,protein1487,1
protein1949,protein1406,1
protein1626,protein336,1
protein948,protein2700,1
protein2696,protein2399,1
protein68,protein2510,1
protein254,protein193,1
protein297,protein2436,1
protein40,protein914,1
protein2451,protein250,1
protein415,protein913,1
protein763,protein553,1
protein2047,protein2739,1
protein1906,protein799,1
protein661,protein1883,1
protein1623,protein2154,1
protein176,protein1657,1
protein1015,protein51,1
protein653,protein1710,1
protein2621,protein1086,1
protein2053,protein1200,1
protein1269,protein1430,1
protein2370,protein1767,1
protein2436,protein2733,1
protein710,protein473,1
protein827,protein2130,1
protein2594,protein607,1
protein650,protein1024,1
protein11,protein847,1
protein2711,protein1572,1
protein66,protein370,1
protein1910,protein1960,1
protein2330,protein1323,1
protein859,protein1237,1
protein475,protein1008,1
protein1905,protein1098,1
protein2637,protein1335,1
protein1447,protein1703,1
protein1428,protein2726,1
protein1410,protein2217,1
protein239,protein1369,1
protein271,protein502,1
protein945,protein1004,1
protein1200,protein1002,1
protein1669,protein928,1
protein517,protein551,1
protein1282,protein475,1
protein747,protein730,1
protein2281,protein0,1
protein2346,protein2572,1
protein1298,protein1236,1
protein201,protein2090,1
protein2202,protein517,1
protein1649,protein733,1
protein747,protein1992,1
protein2594,protein1018,1
protein2070,protein2173,1
protein1855,protein1762,1
protein177,protein1881,1
protein2631,protein923,1
protein695,protein650,1
protein341,protein2740,1
protein900,protein414,1
protein1623,protein51,1
protein2717,protein1549,1
protein96,protein842,1
protein451,protein388,1
protein1024,protein164,1
protein42,protein476,1
protein1923,protein1275,1
protein0,protein1298,1
protein787,protein1198,1
protein1940,protein2461,1
protein2461,protein257,1
protein1419,protein44,1
protein734,protein1470,1
protein2519,protein756,1
protein1900,protein1421,1
protein2631,protein2008,1
protein1771,protein222,1
